retailer,retailer_id,invoice_date,region,state,city,beverage_brand,delivery_company,price_per_unit ($),units_sold,total_sales ($),operating_profit ($),operating_margin (%),year,month,day,weekday,Month_Name
CVS,1128299,2022-03-02,West,Washington,Seattle,Dasani Water,FedEx,0.65,3750.0,2438.0,488.0,20.0,2022,3,2,Wednesday,March
CVS,1128299,2022-04-03,West,Washington,Seattle,Coca-Cola,USPS,0.7,5500.0,3850.0,1155.0,30.0,2022,4,3,Sunday,April
CVS,1128299,2022-04-03,West,Washington,Seattle,Diet Coke,UPS,0.75,3500.0,2625.0,656.0,25.0,2022,4,3,Sunday,April
CVS,1128299,2022-04-03,West,Washington,Seattle,Sprite,UPS,0.75,4000.0,3000.0,750.0,25.0,2022,4,3,Sunday,April
CVS,1128299,2022-04-03,West,Washington,Seattle,Fanta,USPS,0.6,3000.0,1800.0,540.0,30.0,2022,4,3,Sunday,April
CVS,1128299,2022-04-03,West,Washington,Seattle,Powerade,FedEx,0.65,2000.0,1300.0,325.0,25.0,2022,4,3,Sunday,April
CVS,1128299,2022-04-03,West,Washington,Seattle,Dasani Water,UPS,0.8,3500.0,2800.0,560.0,20.0,2022,4,3,Sunday,April
CVS,1128299,2022-05-04,West,Washington,Seattle,Coca-Cola,FedEx,0.6,5500.0,3300.0,990.0,30.0,2022,5,4,Wednesday,May
CVS,1128299,2022-05-04,West,Washington,Seattle,Diet Coke,USPS,0.65,4000.0,2600.0,650.0,25.0,2022,5,4,Wednesday,May
CVS,1128299,2022-05-04,West,Washington,Seattle,Sprite,USPS,0.65,4000.0,2600.0,650.0,25.0,2022,5,4,Wednesday,May
CVS,1128299,2022-05-04,West,Washington,Seattle,Fanta,USPS,0.6,3000.0,1800.0,540.0,30.0,2022,5,4,Wednesday,May
CVS,1128299,2022-05-04,West,Washington,Seattle,Powerade,DHL,0.65,2000.0,1300.0,325.0,25.0,2022,5,4,Wednesday,May
CVS,1128299,2022-05-04,West,Washington,Seattle,Dasani Water,FedEx,0.8,5000.0,4000.0,800.0,20.0,2022,5,4,Wednesday,May
CVS,1128299,2022-06-03,West,Washington,Seattle,Coca-Cola,FedEx,0.75,7500.0,5625.0,1688.0,30.0,2022,6,3,Friday,June
CVS,1128299,2022-06-03,West,Washington,Seattle,Diet Coke,USPS,0.8,6250.0,5000.0,1250.0,25.0,2022,6,3,Friday,June
CVS,1128299,2022-06-03,West,Washington,Seattle,Sprite,USPS,0.8,6250.0,5000.0,1250.0,25.0,2022,6,3,Friday,June
CVS,1128299,2022-06-03,West,Washington,Seattle,Fanta,DHL,0.8,5000.0,4000.0,1200.0,30.0,2022,6,3,Friday,June
CVS,1128299,2022-06-03,West,Washington,Seattle,Powerade,DHL,0.85,3750.0,3188.0,797.0,25.0,2022,6,3,Friday,June
CVS,1128299,2022-06-03,West,Washington,Seattle,Dasani Water,USPS,1.0,6750.0,6750.0,1350.0,20.0,2022,6,3,Friday,June
CVS,1128299,2022-07-02,West,Washington,Seattle,Coca-Cola,USPS,0.8,8250.0,6600.0,1980.0,30.0,2022,7,2,Saturday,July
CVS,1128299,2022-07-02,West,Washington,Seattle,Diet Coke,DHL,0.85,6750.0,5738.0,1434.0,25.0,2022,7,2,Saturday,July
CVS,1128299,2022-07-02,West,Washington,Seattle,Sprite,USPS,0.85,6250.0,5313.0,1328.0,25.0,2022,7,2,Saturday,July
CVS,1128299,2022-07-02,West,Washington,Seattle,Fanta,UPS,0.8,5250.0,4200.0,1260.0,30.0,2022,7,2,Saturday,July
CVS,1128299,2022-07-02,West,Washington,Seattle,Powerade,DHL,0.85,5750.0,4888.0,1222.0,25.0,2022,7,2,Saturday,July
CVS,1128299,2022-07-02,West,Washington,Seattle,Dasani Water,UPS,1.0,5750.0,5750.0,1150.0,20.0,2022,7,2,Saturday,July
CVS,1128299,2022-08-03,West,Washington,Seattle,Coca-Cola,FedEx,0.85,7750.0,6588.0,1976.0,30.0,2022,8,3,Wednesday,August
CVS,1128299,2022-08-03,West,Washington,Seattle,Diet Coke,UPS,0.8,7500.0,6000.0,1500.0,25.0,2022,8,3,Wednesday,August
CVS,1128299,2022-08-03,West,Washington,Seattle,Sprite,UPS,0.75,6250.0,4688.0,1172.0,25.0,2022,8,3,Wednesday,August
CVS,1128299,2022-08-03,West,Washington,Seattle,Fanta,USPS,0.75,5750.0,4313.0,1294.0,30.0,2022,8,3,Wednesday,August
CVS,1128299,2022-08-03,West,Washington,Seattle,Powerade,UPS,0.75,5750.0,4313.0,1078.0,25.0,2022,8,3,Wednesday,August
CVS,1128299,2022-08-03,West,Washington,Seattle,Dasani Water,USPS,0.8,4000.0,3200.0,640.0,20.0,2022,8,3,Wednesday,August
CVS,1128299,2022-09-04,West,Washington,Seattle,Coca-Cola,FedEx,0.7,6000.0,4200.0,1260.0,30.0,2022,9,4,Sunday,September
CVS,1128299,2022-09-04,West,Washington,Seattle,Diet Coke,UPS,0.75,6000.0,4500.0,1125.0,25.0,2022,9,4,Sunday,September
CVS,1128299,2022-09-04,West,Washington,Seattle,Sprite,DHL,0.7,4500.0,3150.0,788.0,25.0,2022,9,4,Sunday,September
CVS,1128299,2022-09-04,West,Washington,Seattle,Fanta,USPS,0.7,4000.0,2800.0,840.0,30.0,2022,9,4,Sunday,September
CVS,1128299,2022-09-04,West,Washington,Seattle,Powerade,FedEx,0.8,4250.0,3400.0,850.0,25.0,2022,9,4,Sunday,September
CVS,1128299,2022-09-04,West,Washington,Seattle,Dasani Water,FedEx,0.65,4500.0,2925.0,585.0,20.0,2022,9,4,Sunday,September
CVS,1128299,2022-10-03,West,Washington,Seattle,Coca-Cola,DHL,0.6,5500.0,3300.0,990.0,30.0,2022,10,3,Monday,October
CVS,1128299,2022-10-03,West,Washington,Seattle,Diet Coke,FedEx,0.65,5500.0,3575.0,894.0,25.0,2022,10,3,Monday,October
CVS,1128299,2022-10-03,West,Washington,Seattle,Sprite,FedEx,0.6,3750.0,2250.0,563.0,25.0,2022,10,3,Monday,October
CVS,1128299,2022-10-03,West,Washington,Seattle,Fanta,DHL,0.6,3500.0,2100.0,630.0,30.0,2022,10,3,Monday,October
CVS,1128299,2022-10-03,West,Washington,Seattle,Powerade,UPS,0.7,3250.0,2275.0,569.0,25.0,2022,10,3,Monday,October
CVS,1128299,2022-10-03,West,Washington,Seattle,Dasani Water,DHL,0.75,3750.0,2813.0,563.0,20.0,2022,10,3,Monday,October
CVS,1128299,2022-11-03,West,Washington,Seattle,Coca-Cola,FedEx,0.6,6000.0,3600.0,1080.0,30.0,2022,11,3,Thursday,November
CVS,1128299,2022-11-03,West,Washington,Seattle,Diet Coke,UPS,0.65,6250.0,4063.0,1016.0,25.0,2022,11,3,Thursday,November
CVS,1128299,2022-11-03,West,Washington,Seattle,Sprite,USPS,0.6,4750.0,2850.0,713.0,25.0,2022,11,3,Thursday,November
CVS,1128299,2022-11-03,West,Washington,Seattle,Fanta,FedEx,0.7,4500.0,3150.0,945.0,30.0,2022,11,3,Thursday,November
CVS,1128299,2022-11-03,West,Washington,Seattle,Powerade,USPS,0.9,4250.0,3825.0,956.0,25.0,2022,11,3,Thursday,November
CVS,1128299,2022-11-03,West,Washington,Seattle,Dasani Water,DHL,0.95,5500.0,5225.0,1045.0,20.0,2022,11,3,Thursday,November
CVS,1128299,2022-12-02,West,Washington,Seattle,Coca-Cola,USPS,0.8,7500.0,6000.0,1800.0,30.0,2022,12,2,Friday,December
CVS,1128299,2022-12-02,West,Washington,Seattle,Diet Coke,USPS,0.85,7500.0,6375.0,1594.0,25.0,2022,12,2,Friday,December
CVS,1128299,2022-12-02,West,Washington,Seattle,Sprite,DHL,0.8,5500.0,4400.0,1100.0,25.0,2022,12,2,Friday,December
CVS,1128299,2022-12-02,West,Washington,Seattle,Fanta,UPS,0.8,5500.0,4400.0,1320.0,30.0,2022,12,2,Friday,December
CVS,1128299,2022-12-02,West,Washington,Seattle,Powerade,USPS,0.9,4750.0,4275.0,1069.0,25.0,2022,12,2,Friday,December
CVS,1128299,2022-12-02,West,Washington,Seattle,Dasani Water,USPS,0.95,5750.0,5463.0,1093.0,20.0,2022,12,2,Friday,December
Walmart,1185732,2022-01-12,Southeast,Florida,Miami,Coca-Cola,USPS,0.45,10500.0,4725.0,2126.0,45.0,2022,1,12,Wednesday,January
Walmart,1185732,2022-01-12,Southeast,Florida,Miami,Diet Coke,USPS,0.45,8500.0,3825.0,1339.0,35.0,2022,1,12,Wednesday,January
Walmart,1185732,2022-01-12,Southeast,Florida,Miami,Sprite,USPS,0.35,8500.0,2975.0,744.0,25.0,2022,1,12,Wednesday,January
Walmart,1185732,2022-01-12,Southeast,Florida,Miami,Fanta,DHL,0.4,7000.0,2800.0,840.0,30.0,2022,1,12,Wednesday,January
Walmart,1185732,2022-01-12,Southeast,Florida,Miami,Powerade,USPS,0.55,7500.0,4125.0,1444.0,35.0,2022,1,12,Wednesday,January
Walmart,1185732,2022-01-12,Southeast,Florida,Miami,Dasani Water,USPS,0.45,8500.0,3825.0,1913.0,50.0,2022,1,12,Wednesday,January
Walmart,1185732,2022-02-10,Southeast,Florida,Miami,Coca-Cola,DHL,0.45,11000.0,4950.0,2228.0,45.0,2022,2,10,Thursday,February
Walmart,1185732,2022-02-10,Southeast,Florida,Miami,Diet Coke,USPS,0.45,7500.0,3375.0,1181.0,35.0,2022,2,10,Thursday,February
Walmart,1185732,2022-02-10,Southeast,Florida,Miami,Sprite,USPS,0.35,8000.0,2800.0,700.0,25.0,2022,2,10,Thursday,February
Walmart,1185732,2022-02-10,Southeast,Florida,Miami,Fanta,USPS,0.4,6750.0,2700.0,810.0,30.0,2022,2,10,Thursday,February
Walmart,1185732,2022-02-10,Southeast,Florida,Miami,Powerade,UPS,0.55,7500.0,4125.0,1444.0,35.0,2022,2,10,Thursday,February
Walmart,1185732,2022-02-10,Southeast,Florida,Miami,Dasani Water,FedEx,0.45,8500.0,3825.0,1913.0,50.0,2022,2,10,Thursday,February
Walmart,1185732,2022-03-08,Southeast,Florida,Miami,Coca-Cola,FedEx,0.45,10700.0,4815.0,2167.0,45.0,2022,3,8,Tuesday,March
Walmart,1185732,2022-03-08,Southeast,Florida,Miami,Diet Coke,FedEx,0.45,7500.0,3375.0,1181.0,35.0,2022,3,8,Tuesday,March
Walmart,1185732,2022-03-08,Southeast,Florida,Miami,Sprite,USPS,0.35,7750.0,2713.0,678.0,25.0,2022,3,8,Tuesday,March
Walmart,1185732,2022-03-08,Southeast,Florida,Miami,Fanta,USPS,0.4,6250.0,2500.0,750.0,30.0,2022,3,8,Tuesday,March
Walmart,1185732,2022-03-08,Southeast,Florida,Miami,Powerade,USPS,0.55,6750.0,3713.0,1299.0,35.0,2022,3,8,Tuesday,March
Walmart,1185732,2022-03-08,Southeast,Florida,Miami,Dasani Water,USPS,0.45,7750.0,3488.0,1744.0,50.0,2022,3,8,Tuesday,March
Walmart,1185732,2022-04-09,Southeast,Florida,Miami,Coca-Cola,FedEx,0.45,10250.0,4613.0,2076.0,45.0,2022,4,9,Saturday,April
Walmart,1185732,2022-04-09,Southeast,Florida,Miami,Diet Coke,UPS,0.45,7250.0,3263.0,1142.0,35.0,2022,4,9,Saturday,April
Walmart,1185732,2022-04-09,Southeast,Florida,Miami,Sprite,FedEx,0.35,7250.0,2538.0,634.0,25.0,2022,4,9,Saturday,April
Walmart,1185732,2022-04-09,Southeast,Florida,Miami,Fanta,UPS,0.4,6500.0,2600.0,780.0,30.0,2022,4,9,Saturday,April
Walmart,1185732,2022-04-09,Southeast,Florida,Miami,Powerade,UPS,0.55,6750.0,3713.0,1299.0,35.0,2022,4,9,Saturday,April
Walmart,1185732,2022-04-09,Southeast,Florida,Miami,Dasani Water,UPS,0.45,8000.0,3600.0,1800.0,50.0,2022,4,9,Saturday,April
Walmart,1185732,2022-05-08,Southeast,Florida,Miami,Coca-Cola,UPS,0.55,10700.0,5885.0,2648.0,45.0,2022,5,8,Sunday,May
Walmart,1185732,2022-05-08,Southeast,Florida,Miami,Diet Coke,USPS,0.55,7750.0,4263.0,1492.0,35.0,2022,5,8,Sunday,May
Walmart,1185732,2022-05-08,Southeast,Florida,Miami,Sprite,USPS,0.5,7500.0,3750.0,938.0,25.0,2022,5,8,Sunday,May
Walmart,1185732,2022-05-08,Southeast,Florida,Miami,Fanta,DHL,0.5,7000.0,3500.0,1050.0,30.0,2022,5,8,Sunday,May
Walmart,1185732,2022-05-08,Southeast,Florida,Miami,Powerade,FedEx,0.6,7250.0,4350.0,1523.0,35.0,2022,5,8,Sunday,May
Walmart,1185732,2022-05-08,Southeast,Florida,Miami,Dasani Water,FedEx,0.65,8250.0,5363.0,2681.0,50.0,2022,5,8,Sunday,May
Walmart,1185732,2022-06-10,Southeast,Florida,Miami,Coca-Cola,UPS,0.6,10750.0,6450.0,2903.0,45.0,2022,6,10,Friday,June
Walmart,1185732,2022-06-10,Southeast,Florida,Miami,Diet Coke,USPS,0.55,8250.0,4538.0,1588.0,35.0,2022,6,10,Friday,June
Walmart,1185732,2022-06-10,Southeast,Florida,Miami,Sprite,DHL,0.5,8000.0,4000.0,1000.0,25.0,2022,6,10,Friday,June
Walmart,1185732,2022-06-10,Southeast,Florida,Miami,Fanta,FedEx,0.5,7750.0,3875.0,1163.0,30.0,2022,6,10,Friday,June
Walmart,1185732,2022-06-10,Southeast,Florida,Miami,Powerade,UPS,0.65,7750.0,5038.0,1763.0,35.0,2022,6,10,Friday,June
Walmart,1185732,2022-06-10,Southeast,Florida,Miami,Dasani Water,USPS,0.7,9250.0,6475.0,3238.0,50.0,2022,6,10,Friday,June
Walmart,1185732,2022-07-08,Southeast,Florida,Miami,Coca-Cola,DHL,0.65,11500.0,7475.0,3364.0,45.0,2022,7,8,Friday,July
Walmart,1185732,2022-07-08,Southeast,Florida,Miami,Diet Coke,DHL,0.6,9000.0,5400.0,1890.0,35.0,2022,7,8,Friday,July
Walmart,1185732,2022-07-08,Southeast,Florida,Miami,Sprite,UPS,0.55,8250.0,4538.0,1134.0,25.0,2022,7,8,Friday,July
Walmart,1185732,2022-07-08,Southeast,Florida,Miami,Fanta,UPS,0.55,7750.0,4263.0,1279.0,30.0,2022,7,8,Friday,July
Walmart,1185732,2022-07-08,Southeast,Florida,Miami,Powerade,FedEx,0.65,8000.0,5200.0,1820.0,35.0,2022,7,8,Friday,July
Walmart,1185732,2022-07-08,Southeast,Florida,Miami,Dasani Water,FedEx,0.7,9750.0,6825.0,3413.0,50.0,2022,7,8,Friday,July
Walmart,1185732,2022-08-09,Southeast,Florida,Miami,Coca-Cola,UPS,0.65,11250.0,7313.0,3291.0,45.0,2022,8,9,Tuesday,August
Walmart,1185732,2022-08-09,Southeast,Florida,Miami,Diet Coke,UPS,0.6,9000.0,5400.0,1890.0,35.0,2022,8,9,Tuesday,August
Walmart,1185732,2022-08-09,Southeast,Florida,Miami,Sprite,UPS,0.55,8250.0,4538.0,1134.0,25.0,2022,8,9,Tuesday,August
Walmart,1185732,2022-08-09,Southeast,Florida,Miami,Fanta,DHL,0.45,7750.0,3488.0,1046.0,30.0,2022,8,9,Tuesday,August
Walmart,1185732,2022-08-09,Southeast,Florida,Miami,Powerade,FedEx,0.55,7500.0,4125.0,1444.0,35.0,2022,8,9,Tuesday,August
Walmart,1185732,2022-08-09,Southeast,Florida,Miami,Dasani Water,UPS,0.6,9250.0,5550.0,2775.0,50.0,2022,8,9,Tuesday,August
Walmart,1185732,2022-09-08,Southeast,Florida,Miami,Coca-Cola,FedEx,0.55,10500.0,5775.0,2599.0,45.0,2022,9,8,Thursday,September
Walmart,1185732,2022-09-08,Southeast,Florida,Miami,Diet Coke,DHL,0.5,8500.0,4250.0,1488.0,35.0,2022,9,8,Thursday,September
Walmart,1185732,2022-09-08,Southeast,Florida,Miami,Sprite,USPS,0.45,7500.0,3375.0,844.0,25.0,2022,9,8,Thursday,September
Walmart,1185732,2022-09-08,Southeast,Florida,Miami,Fanta,DHL,0.45,7250.0,3263.0,979.0,30.0,2022,9,8,Thursday,September
Walmart,1185732,2022-09-08,Southeast,Florida,Miami,Powerade,FedEx,0.55,7250.0,3988.0,1396.0,35.0,2022,9,8,Thursday,September
Walmart,1185732,2022-09-08,Southeast,Florida,Miami,Dasani Water,USPS,0.6,8250.0,4950.0,2475.0,50.0,2022,9,8,Thursday,September
Walmart,1185732,2022-10-10,Southeast,Florida,Miami,Coca-Cola,USPS,0.6,10000.0,6000.0,2700.0,45.0,2022,10,10,Monday,October
Walmart,1185732,2022-10-10,Southeast,Florida,Miami,Diet Coke,DHL,0.5,8250.0,4125.0,1444.0,35.0,2022,10,10,Monday,October
Walmart,1185732,2022-10-10,Southeast,Florida,Miami,Sprite,USPS,0.5,7250.0,3625.0,906.0,25.0,2022,10,10,Monday,October
Walmart,1185732,2022-10-10,Southeast,Florida,Miami,Fanta,FedEx,0.5,7000.0,3500.0,1050.0,30.0,2022,10,10,Monday,October
Walmart,1185732,2022-10-10,Southeast,Florida,Miami,Powerade,USPS,0.6,7000.0,4200.0,1470.0,35.0,2022,10,10,Monday,October
Walmart,1185732,2022-10-10,Southeast,Florida,Miami,Dasani Water,USPS,0.65,8250.0,5363.0,2681.0,50.0,2022,10,10,Monday,October
Walmart,1185732,2022-11-09,Southeast,Florida,Miami,Coca-Cola,UPS,0.6,9750.0,5850.0,2633.0,45.0,2022,11,9,Wednesday,November
Walmart,1185732,2022-11-09,Southeast,Florida,Miami,Diet Coke,FedEx,0.5,8000.0,4000.0,1400.0,35.0,2022,11,9,Wednesday,November
Walmart,1185732,2022-11-09,Southeast,Florida,Miami,Sprite,FedEx,0.5,7450.0,3725.0,931.0,25.0,2022,11,9,Wednesday,November
Walmart,1185732,2022-11-09,Southeast,Florida,Miami,Fanta,FedEx,0.5,7750.0,3875.0,1163.0,30.0,2022,11,9,Wednesday,November
Walmart,1185732,2022-11-09,Southeast,Florida,Miami,Powerade,USPS,0.65,7500.0,4875.0,1706.0,35.0,2022,11,9,Wednesday,November
Walmart,1185732,2022-11-09,Southeast,Florida,Miami,Dasani Water,USPS,0.7,8500.0,5950.0,2975.0,50.0,2022,11,9,Wednesday,November
Walmart,1185732,2022-12-08,Southeast,Florida,Miami,Coca-Cola,USPS,0.65,10750.0,6988.0,3144.0,45.0,2022,12,8,Thursday,December
Walmart,1185732,2022-12-08,Southeast,Florida,Miami,Diet Coke,DHL,0.55,8750.0,4813.0,1684.0,35.0,2022,12,8,Thursday,December
Walmart,1185732,2022-12-08,Southeast,Florida,Miami,Sprite,UPS,0.55,8250.0,4538.0,1134.0,25.0,2022,12,8,Thursday,December
Walmart,1185732,2022-12-08,Southeast,Florida,Miami,Fanta,DHL,0.55,7750.0,4263.0,1279.0,30.0,2022,12,8,Thursday,December
Walmart,1185732,2022-12-08,Southeast,Florida,Miami,Powerade,USPS,0.65,7750.0,5038.0,1763.0,35.0,2022,12,8,Thursday,December
Walmart,1185732,2022-12-08,Southeast,Florida,Miami,Dasani Water,USPS,0.7,8750.0,6125.0,3063.0,50.0,2022,12,8,Thursday,December
Walmart,1185732,2022-01-13,Midwest,Minnesota,Minneapolis,Coca-Cola,DHL,0.35,4500.0,1575.0,551.0,35.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Midwest,Minnesota,Minneapolis,Diet Coke,UPS,0.35,2500.0,875.0,263.0,30.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Midwest,Minnesota,Minneapolis,Sprite,FedEx,0.25,2500.0,625.0,188.0,30.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Midwest,Minnesota,Minneapolis,Fanta,UPS,0.3,1000.0,300.0,105.0,35.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Midwest,Minnesota,Minneapolis,Powerade,DHL,0.45,1500.0,675.0,203.0,30.0,2022,1,13,Thursday,January
Walmart,1185732,2022-01-13,Midwest,Minnesota,Minneapolis,Dasani Water,DHL,0.35,2500.0,875.0,394.0,45.0,2022,1,13,Thursday,January
Walmart,1185732,2022-02-13,Midwest,Minnesota,Minneapolis,Coca-Cola,UPS,0.35,5000.0,1750.0,613.0,35.0,2022,2,13,Sunday,February
Walmart,1185732,2022-02-13,Midwest,Minnesota,Minneapolis,Diet Coke,UPS,0.35,1500.0,525.0,158.0,30.0,2022,2,13,Sunday,February
Walmart,1185732,2022-02-13,Midwest,Minnesota,Minneapolis,Sprite,FedEx,0.25,2000.0,500.0,150.0,30.0,2022,2,13,Sunday,February
Walmart,1185732,2022-02-13,Midwest,Minnesota,Minneapolis,Fanta,UPS,0.3,750.0,225.0,79.0,35.0,2022,2,13,Sunday,February
Walmart,1185732,2022-02-13,Midwest,Minnesota,Minneapolis,Powerade,FedEx,0.45,1500.0,675.0,203.0,30.0,2022,2,13,Sunday,February
Walmart,1185732,2022-02-13,Midwest,Minnesota,Minneapolis,Dasani Water,UPS,0.35,2250.0,788.0,354.0,45.0,2022,2,13,Sunday,February
Walmart,1185732,2022-03-12,Midwest,Minnesota,Minneapolis,Coca-Cola,USPS,0.4,4450.0,1780.0,623.0,35.0,2022,3,12,Saturday,March
Walmart,1185732,2022-03-12,Midwest,Minnesota,Minneapolis,Diet Coke,FedEx,0.4,1250.0,500.0,150.0,30.0,2022,3,12,Saturday,March
Walmart,1185732,2022-03-12,Midwest,Minnesota,Minneapolis,Sprite,DHL,0.3,1750.0,525.0,158.0,30.0,2022,3,12,Saturday,March
Walmart,1185732,2022-03-12,Midwest,Minnesota,Minneapolis,Fanta,DHL,0.35,250.0,88.0,31.0,35.0,2022,3,12,Saturday,March
Walmart,1185732,2022-03-12,Midwest,Minnesota,Minneapolis,Powerade,FedEx,0.5,750.0,375.0,113.0,30.0,2022,3,12,Saturday,March
Walmart,1185732,2022-03-12,Midwest,Minnesota,Minneapolis,Dasani Water,UPS,0.4,1750.0,700.0,315.0,45.0,2022,3,12,Saturday,March
Walmart,1185732,2022-04-13,Midwest,Minnesota,Minneapolis,Coca-Cola,FedEx,0.4,4000.0,1600.0,560.0,35.0,2022,4,13,Wednesday,April
Walmart,1185732,2022-04-13,Midwest,Minnesota,Minneapolis,Diet Coke,USPS,0.4,1000.0,400.0,120.0,30.0,2022,4,13,Wednesday,April
Walmart,1185732,2022-04-13,Midwest,Minnesota,Minneapolis,Sprite,DHL,0.3,1000.0,300.0,90.0,30.0,2022,4,13,Wednesday,April
Walmart,1185732,2022-04-13,Midwest,Minnesota,Minneapolis,Fanta,UPS,0.35,250.0,88.0,31.0,35.0,2022,4,13,Wednesday,April
Walmart,1185732,2022-04-13,Midwest,Minnesota,Minneapolis,Powerade,UPS,0.5,500.0,250.0,75.0,30.0,2022,4,13,Wednesday,April
Walmart,1185732,2022-04-13,Midwest,Minnesota,Minneapolis,Dasani Water,DHL,0.4,1750.0,700.0,315.0,45.0,2022,4,13,Wednesday,April
Walmart,1185732,2022-05-14,Midwest,Minnesota,Minneapolis,Coca-Cola,DHL,0.5,4450.0,2225.0,779.0,35.0,2022,5,14,Saturday,May
Walmart,1185732,2022-05-14,Midwest,Minnesota,Minneapolis,Diet Coke,USPS,0.45,1500.0,675.0,203.0,30.0,2022,5,14,Saturday,May
Walmart,1185732,2022-05-14,Midwest,Minnesota,Minneapolis,Sprite,FedEx,0.4,1250.0,500.0,150.0,30.0,2022,5,14,Saturday,May
Walmart,1185732,2022-05-14,Midwest,Minnesota,Minneapolis,Fanta,FedEx,0.4,500.0,200.0,70.0,35.0,2022,5,14,Saturday,May
Walmart,1185732,2022-05-14,Midwest,Minnesota,Minneapolis,Powerade,USPS,0.55,750.0,413.0,124.0,30.0,2022,5,14,Saturday,May
Walmart,1185732,2022-05-14,Midwest,Minnesota,Minneapolis,Dasani Water,FedEx,0.6,1750.0,1050.0,473.0,45.0,2022,5,14,Saturday,May
Walmart,1185732,2022-06-13,Midwest,Minnesota,Minneapolis,Coca-Cola,DHL,0.45,4250.0,1913.0,669.0,35.0,2022,6,13,Monday,June
Walmart,1185732,2022-06-13,Midwest,Minnesota,Minneapolis,Diet Coke,USPS,0.4,1750.0,700.0,210.0,30.0,2022,6,13,Monday,June
Walmart,1185732,2022-06-13,Midwest,Minnesota,Minneapolis,Sprite,DHL,0.35,1750.0,613.0,184.0,30.0,2022,6,13,Monday,June
Walmart,1185732,2022-06-13,Midwest,Minnesota,Minneapolis,Fanta,USPS,0.35,1500.0,525.0,184.0,35.0,2022,6,13,Monday,June
Walmart,1185732,2022-06-13,Midwest,Minnesota,Minneapolis,Powerade,DHL,0.5,1500.0,750.0,225.0,30.0,2022,6,13,Monday,June
Walmart,1185732,2022-06-13,Midwest,Minnesota,Minneapolis,Dasani Water,USPS,0.55,3250.0,1788.0,804.0,45.0,2022,6,13,Monday,June
Walmart,1185732,2022-07-12,Midwest,Minnesota,Minneapolis,Coca-Cola,UPS,0.5,5500.0,2750.0,963.0,35.0,2022,7,12,Tuesday,July
Walmart,1185732,2022-07-12,Midwest,Minnesota,Minneapolis,Diet Coke,DHL,0.45,3000.0,1350.0,405.0,30.0,2022,7,12,Tuesday,July
Walmart,1185732,2022-07-12,Midwest,Minnesota,Minneapolis,Sprite,UPS,0.4,2250.0,900.0,270.0,30.0,2022,7,12,Tuesday,July
Walmart,1185732,2022-07-12,Midwest,Minnesota,Minneapolis,Fanta,UPS,0.4,1750.0,700.0,245.0,35.0,2022,7,12,Tuesday,July
Walmart,1185732,2022-07-12,Midwest,Minnesota,Minneapolis,Powerade,DHL,0.5,2000.0,1000.0,300.0,30.0,2022,7,12,Tuesday,July
Walmart,1185732,2022-07-12,Midwest,Minnesota,Minneapolis,Dasani Water,UPS,0.55,3750.0,2063.0,928.0,45.0,2022,7,12,Tuesday,July
Walmart,1185732,2022-08-13,Midwest,Minnesota,Minneapolis,Coca-Cola,USPS,0.5,5250.0,2625.0,919.0,35.0,2022,8,13,Saturday,August
Walmart,1185732,2022-08-13,Midwest,Minnesota,Minneapolis,Diet Coke,UPS,0.45,3000.0,1350.0,405.0,30.0,2022,8,13,Saturday,August
Walmart,1185732,2022-08-13,Midwest,Minnesota,Minneapolis,Sprite,USPS,0.4,2250.0,900.0,270.0,30.0,2022,8,13,Saturday,August
Walmart,1185732,2022-08-13,Midwest,Minnesota,Minneapolis,Fanta,FedEx,0.35,1750.0,613.0,214.0,35.0,2022,8,13,Saturday,August
Walmart,1185732,2022-08-13,Midwest,Minnesota,Minneapolis,Powerade,DHL,0.45,1500.0,675.0,203.0,30.0,2022,8,13,Saturday,August
Walmart,1185732,2022-08-13,Midwest,Minnesota,Minneapolis,Dasani Water,DHL,0.5,3250.0,1625.0,731.0,45.0,2022,8,13,Saturday,August
Walmart,1185732,2022-09-14,Midwest,Minnesota,Minneapolis,Coca-Cola,UPS,0.45,4500.0,2025.0,709.0,35.0,2022,9,14,Wednesday,September
Walmart,1185732,2022-09-14,Midwest,Minnesota,Minneapolis,Diet Coke,USPS,0.4,2500.0,1000.0,300.0,30.0,2022,9,14,Wednesday,September
Walmart,1185732,2022-09-14,Midwest,Minnesota,Minneapolis,Sprite,UPS,0.25,1500.0,375.0,113.0,30.0,2022,9,14,Wednesday,September
Walmart,1185732,2022-09-14,Midwest,Minnesota,Minneapolis,Fanta,FedEx,0.25,1250.0,313.0,109.0,35.0,2022,9,14,Wednesday,September
Walmart,1185732,2022-09-14,Midwest,Minnesota,Minneapolis,Powerade,DHL,0.35,1250.0,438.0,131.0,30.0,2022,9,14,Wednesday,September
Walmart,1185732,2022-09-14,Midwest,Minnesota,Minneapolis,Dasani Water,DHL,0.4,2000.0,800.0,360.0,45.0,2022,9,14,Wednesday,September
Walmart,1185732,2022-10-13,Midwest,Minnesota,Minneapolis,Coca-Cola,UPS,0.45,3750.0,1688.0,591.0,35.0,2022,10,13,Thursday,October
